Código MTE,Período,Estoque,Admissões,Desligamentos,Saldos,Variação Relativa (%),Nome,Latitude,Longitude,Código IBGE,ID Reg. Adm.,Apelido Reg. Adm.
353460,Setembro/2020,6712.0,201,154,47,0.71,Osvaldo Cruz,-21.7968,-50.8793,3534609,9,Presidente Prudente
353470,Setembro/2020,24058.0,905,595,310,1.31,Ourinhos,-22.9797,-49.8697,3534708,8,Marília
353475,Setembro/2020,2079.0,47,31,16,0.78,Ouroeste,-20.0061,-50.3768,3534757,13,São José do Rio Preto
353480,Setembro/2020,450.0,2,9,-7,-1.53,Ouro Verde,-21.4872,-51.7024,3534807,9,Presidente Prudente
353490,Setembro/2020,1696.0,20,20,0,0.0,Pacaembu,-21.5627,-51.2654,3534906,9,Presidente Prudente
353500,Setembro/2020,3743.0,59,50,9,0.24,Palestina,-20.39,-49.4309,3535002,13,São José do Rio Preto
353510,Setembro/2020,999.0,16,10,6,0.6,Palmares Paulista,-21.0854,-48.8037,3535101,13,São José do Rio Preto
353520,Setembro/2020,822.0,22,21,1,0.12,Palmeira d'Oeste,-20.4148,-50.7632,3535200,13,São José do Rio Preto
353530,Setembro/2020,3681.0,68,73,-5,-0.14,Palmital,-22.7858,-50.218,3535309,8,Marília
353540,Setembro/2020,2664.0,85,73,12,0.45,Panorama,-21.354,-51.8562,3535408,9,Presidente Prudente
353550,Setembro/2020,11510.0,206,198,8,0.07,Paraguaçu Paulista,-22.4114,-50.5732,3535507,8,Marília
353560,Setembro/2020,1736.0,47,21,26,1.52,Paraibuna,-23.3872,-45.6639,3535606,14,São José dos Campos
353570,Setembro/2020,1899.0,22,15,7,0.37,Paraíso,-21.0159,-48.7761,3535705,13,São José do Rio Preto
353580,Setembro/2020,4132.0,157,206,-49,-1.17,Paranapanema,-23.3862,-48.7214,3535804,7,Itapeva
353590,Setembro/2020,578.0,0,0,0,0.0,Paranapuã,-20.1048,-50.5886,3535903,13,São José do Rio Preto
353600,Setembro/2020,2868.0,83,38,45,1.59,Parapuã,-21.7792,-50.7949,3536000,8,Marília
353610,Setembro/2020,2029.0,49,46,3,0.15,Pardinho,-23.0841,-48.3679,3536109,16,Sorocaba
353620,Setembro/2020,2995.0,60,63,-3,-0.1,Pariquera-Açu,-24.7147,-47.8742,3536208,10,Registro
353625,Setembro/2020,125.0,6,3,3,2.46,Parisi,-20.3034,-50.0163,3536257,13,São José do Rio Preto
353630,Setembro/2020,3972.0,111,91,20,0.51,Patrocínio Paulista,-20.6384,-47.2801,3536307,6,Franca
353640,Setembro/2020,1776.0,21,29,-8,-0.45,Paulicéia,-21.3153,-51.8321,3536406,9,Presidente Prudente
353650,Setembro/2020,42727.0,1588,1458,130,0.31,Paulínia,-22.7542,-47.1488,3536505,5,Campinas
353657,Setembro/2020,326.0,11,1,10,3.16,Paulistânia,-22.5768,-49.4008,3536570,4,Bauru
353660,Setembro/2020,623.0,7,17,-10,-1.58,Paulo de Faria,-20.0296,-49.4,3536604,13,São José do Rio Preto
353670,Setembro/2020,10959.0,429,230,199,1.85,Pederneiras,-22.3511,-48.7781,3536703,4,Bauru
353680,Setembro/2020,886.0,13,20,-7,-0.78,Pedra Bela,-22.7902,-46.4455,3536802,5,Campinas
353690,Setembro/2020,223.0,8,2,6,2.76,Pedranópolis,-20.2474,-50.1129,3536901,13,São José do Rio Preto
353700,Setembro/2020,3015.0,54,120,-66,-2.14,Pedregulho,-20.2535,-47.4775,3537008,6,Franca
353710,Setembro/2020,12304.0,638,468,170,1.4,Pedreira,-22.7413,-46.8948,3537107,5,Campinas
353715,Setembro/2020,368.0,12,19,-7,-1.87,Pedrinhas Paulista,-22.8174,-50.7933,3537156,8,Marília
353720,Setembro/2020,586.0,11,14,-3,-0.51,Pedro de Toledo,-24.2764,-47.2354,3537206,10,Registro
353730,Setembro/2020,14793.0,395,352,43,0.29,Penápolis,-21.4148,-50.0769,3537305,2,Araçatuba
353740,Setembro/2020,4671.0,64,63,1,0.02,Pereira Barreto,-20.6368,-51.1123,3537404,2,Araçatuba
353750,Setembro/2020,2533.0,68,75,-7,-0.28,Pereiras,-23.0804,-47.972,3537503,16,Sorocaba
353760,Setembro/2020,7495.0,253,167,86,1.16,Peruíbe,-24.312,-47.0012,3537602,12,Santos
353770,Setembro/2020,1269.0,82,16,66,5.49,Piacatu,-21.5921,-50.6003,3537701,2,Araçatuba
353780,Setembro/2020,6690.0,152,143,9,0.13,Piedade,-23.7139,-47.4256,3537800,16,Sorocaba
353790,Setembro/2020,5740.0,122,124,-2,-0.03,Pilar do Sul,-23.8077,-47.7222,3537909,16,Sorocaba
353800,Setembro/2020,31696.0,696,780,-84,-0.26,Pindamonhangaba,-22.9246,-45.4613,3538006,14,São José dos Campos
353810,Setembro/2020,2679.0,48,63,-15,-0.56,Pindorama,-21.1853,-48.9086,3538105,13,São José do Rio Preto
353820,Setembro/2020,2193.0,90,51,39,1.81,Pinhalzinho,-22.7811,-46.5897,3538204,5,Campinas
353830,Setembro/2020,282.0,7,5,2,0.71,Piquerobi,-21.8747,-51.7282,3538303,9,Presidente Prudente
353850,Setembro/2020,1354.0,85,35,50,3.83,Piquete,-22.6069,-45.1869,3538501,14,São José dos Campos
353860,Setembro/2020,3944.0,104,118,-14,-0.35,Piracaia,-23.0525,-46.3594,3538600,5,Campinas
353870,Setembro/2020,113440.0,3438,3013,425,0.38,Piracicaba,-22.7338,-47.6476,3538709,5,Campinas
353880,Setembro/2020,5050.0,155,155,0,0.0,Piraju,-23.1981,-49.3803,3538808,7,Itapeva
353890,Setembro/2020,3673.0,107,114,-7,-0.19,Pirajuí,-21.999,-49.4608,3538907,4,Bauru
353900,Setembro/2020,2463.0,28,41,-13,-0.53,Pirangi,-21.0886,-48.6607,3539004,3,Barretos
353910,Setembro/2020,1709.0,59,36,23,1.36,Pirapora do Bom Jesus,-23.3965,-46.9991,3539103,15,São Paulo
353920,Setembro/2020,3979.0,147,165,-18,-0.45,Pirapozinho,-22.2711,-51.4976,3539202,9,Presidente Prudente
353930,Setembro/2020,17752.0,639,483,156,0.89,Pirassununga,-21.996,-47.4257,3539301,5,Campinas
353940,Setembro/2020,1817.0,58,35,23,1.28,Piratininga,-22.4142,-49.1339,3539400,4,Bauru
353950,Setembro/2020,8074.0,151,131,20,0.25,Pitangueiras,-21.0132,-48.221,3539509,11,Ribeirão Preto
353960,Setembro/2020,2953.0,26,37,-11,-0.37,Planalto,-21.0342,-49.933,3539608,13,São José do Rio Preto
353970,Setembro/2020,311.0,7,5,2,0.65,Platina,-22.6371,-50.2104,3539707,8,Marília
353980,Setembro/2020,22702.0,940,757,183,0.81,Poá,-23.5333,-46.3473,3539806,15,São Paulo
353990,Setembro/2020,1230.0,24,37,-13,-1.05,Poloni,-20.7829,-49.8258,3539905,13,São José do Rio Preto
354000,Setembro/2020,7899.0,178,120,58,0.74,Pompéia,-22.107,-50.176,3540002,8,Marília
354010,Setembro/2020,293.0,6,6,0,0.0,Pongaí,-21.7396,-49.3604,3540101,4,Bauru
354020,Setembro/2020,11820.0,87,101,-14,-0.12,Pontal,-21.0216,-48.0423,3540200,11,Ribeirão Preto
354025,Setembro/2020,161.0,0,7,-7,-4.17,Pontalinda,-20.4396,-50.5258,3540259,13,São José do Rio Preto
354030,Setembro/2020,419.0,6,7,-1,-0.24,Pontes Gestal,-20.1727,-49.7064,3540309,13,São José do Rio Preto
354040,Setembro/2020,319.0,1,6,-5,-1.54,Populina,-19.9453,-50.538,3540408,13,São José do Rio Preto
354050,Setembro/2020,1386.0,36,21,15,1.09,Porangaba,-23.1761,-48.1195,3540507,16,Sorocaba
354060,Setembro/2020,14742.0,689,408,281,1.94,Porto Feliz,-23.2093,-47.5251,3540606,16,Sorocaba
354070,Setembro/2020,14383.0,658,427,231,1.63,Porto Ferreira,-21.8498,-47.487,3540705,1,São Carlos
354075,Setembro/2020,928.0,24,22,2,0.22,Potim,-22.8343,-45.2552,3540754,14,São José dos Campos
354080,Setembro/2020,4231.0,107,60,47,1.12,Potirendaba,-21.0428,-49.3815,3540804,13,São José do Rio Preto
354085,Setembro/2020,82.0,3,0,3,3.8,Pracinha,-21.8496,-51.0868,3540853,9,Presidente Prudente
354090,Setembro/2020,7355.0,148,101,47,0.64,Pradópolis,-21.3626,-48.0679,3540903,11,Ribeirão Preto
354100,Setembro/2020,39890.0,1296,938,358,0.91,Praia Grande,-24.0084,-46.4121,3541000,12,Santos
354105,Setembro/2020,1094.0,29,21,8,0.74,Pratânia,-22.8112,-48.6636,3541059,16,Sorocaba
354110,Setembro/2020,550.0,6,3,3,0.55,Presidente Alves,-22.0999,-49.4381,3541109,4,Bauru
354120,Setembro/2020,3254.0,56,34,22,0.68,Presidente Bernardes,-22.0082,-51.5565,3541208,9,Presidente Prudente
354130,Setembro/2020,4350.0,106,94,12,0.28,Presidente Epitácio,-21.7651,-52.1111,3541307,9,Presidente Prudente
354140,Setembro/2020,60465.0,1866,1356,510,0.85,Presidente Prudente,-22.1207,-51.3925,3541406,9,Presidente Prudente
354150,Setembro/2020,4807.0,116,172,-56,-1.15,Presidente Venceslau,-21.8732,-51.8447,3541505,9,Presidente Prudente
354160,Setembro/2020,8145.0,239,163,76,0.94,Promissão,-21.5356,-49.8599,3541604,4,Bauru
354165,Setembro/2020,529.0,2,6,-4,-0.75,Quadra,-23.2993,-48.0547,3541653,16,Sorocaba
354170,Setembro/2020,3526.0,55,83,-28,-0.79,Quatá,-22.2456,-50.6966,3541703,8,Marília
354180,Setembro/2020,2893.0,23,19,4,0.14,Queiroz,-21.7969,-50.2415,3541802,8,Marília
354190,Setembro/2020,1068.0,28,15,13,1.23,Queluz,-22.5312,-44.7781,3541901,14,São José dos Campos
354200,Setembro/2020,1324.0,66,25,41,3.2,Quintana,-22.0692,-50.307,3542008,8,Marília
354210,Setembro/2020,2297.0,50,36,14,0.61,Rafard,-23.0105,-47.5318,3542107,5,Campinas
354220,Setembro/2020,6047.0,133,99,34,0.57,Rancharia,-22.2269,-50.893,3542206,9,Presidente Prudente
354230,Setembro/2020,-371.0,515,276,239,-39.18,Redenção da Serra,-23.2638,-45.5422,3542305,14,São José dos Campos
354240,Setembro/2020,4149.0,134,115,19,0.46,Regente Feijó,-22.2181,-51.3055,3542404,9,Presidente Prudente
354250,Setembro/2020,1226.0,48,28,20,1.66,Reginópolis,-21.8914,-49.2268,3542503,4,Bauru
354260,Setembro/2020,11139.0,232,184,48,0.43,Registro,-24.4979,-47.8449,3542602,10,Registro
354270,Setembro/2020,1629.0,39,25,14,0.87,Restinga,-20.6056,-47.4833,3542701,6,Franca
354280,Setembro/2020,317.0,11,5,6,1.93,Ribeira,-24.6517,-49.0044,3542800,7,Itapeva
354290,Setembro/2020,2030.0,92,23,69,3.52,Ribeirão Bonito,-22.0685,-48.182,3542909,1,São Carlos
354300,Setembro/2020,2936.0,51,28,23,0.79,Ribeirão Branco,-24.2206,-48.7635,3543006,7,Itapeva
354310,Setembro/2020,520.0,17,16,1,0.19,Ribeirão Corrente,-20.4579,-47.5904,3543105,6,Franca
354320,Setembro/2020,636.0,5,16,-11,-1.7,Ribeirão do Sul,-22.789,-49.933,3543204,8,Marília
354323,Setembro/2020,90.0,2,4,-2,-2.17,Ribeirão dos Índios,-21.8382,-51.6103,3543238,9,Presidente Prudente
354325,Setembro/2020,305.0,4,2,2,0.66,Ribeirão Grande,-24.1011,-48.3679,3543253,7,Itapeva
354330,Setembro/2020,18412.0,619,428,191,1.05,Ribeirão Pires,-23.7067,-46.4058,3543303,15,São Paulo
354340,Setembro/2020,214749.0,8537,7012,1525,0.72,Ribeirão Preto,-21.1699,-47.8099,3543402,11,Ribeirão Preto
354350,Setembro/2020,494.0,30,11,19,4.0,Riversul,-23.829,-49.429,3543501,7,Itapeva
354360,Setembro/2020,865.0,57,36,21,2.49,Rifaina,-20.0803,-47.4291,3543600,6,Franca
354370,Setembro/2020,1467.0,24,23,1,0.07,Rincão,-21.5894,-48.0728,3543709,1,São Carlos
354380,Setembro/2020,1540.0,47,36,11,0.72,Rinópolis,-21.7284,-50.7239,3543808,8,Marília
354390,Setembro/2020,60483.0,2623,1918,705,1.18,Rio Claro,-22.3984,-47.5546,3543907,5,Campinas
354400,Setembro/2020,9037.0,188,170,18,0.2,Rio das Pedras,-22.8417,-47.6047,3544004,5,Campinas
354410,Setembro/2020,2547.0,77,54,23,0.91,Rio Grande da Serra,-23.7437,-46.3971,3544103,15,São Paulo
354420,Setembro/2020,576.0,11,41,-30,-4.95,Riolândia,-19.9868,-49.6836,3544202,13,São José do Rio Preto
354425,Setembro/2020,1639.0,25,25,0,0.0,Rosana,-22.5782,-53.0603,3544251,9,Presidente Prudente
354430,Setembro/2020,1800.0,115,54,61,3.51,Roseira,-22.8938,-45.307,3544301,14,São José dos Campos
354440,Setembro/2020,526.0,5,6,-1,-0.19,Rubiácea,-21.3006,-50.7296,3544400,2,Araçatuba
354450,Setembro/2020,370.0,6,10,-4,-1.07,Rubinéia,-20.1759,-51.007,3544509,13,São José do Rio Preto
354460,Setembro/2020,334.0,4,5,-1,-0.3,Sabino,-21.4593,-49.5755,3544608,4,Bauru
354470,Setembro/2020,115.0,1,0,1,0.88,Sagres,-21.8823,-50.9594,3544707,9,Presidente Prudente
354480,Setembro/2020,559.0,14,19,-5,-0.89,Sales,-21.3427,-49.4897,3544806,13,São José do Rio Preto
354490,Setembro/2020,2237.0,44,38,6,0.27,Sales Oliveira,-20.7696,-47.8369,3544905,6,Franca
354500,Setembro/2020,1753.0,27,35,-8,-0.45,Salesópolis,-23.5288,-45.8465,3545001,15,São Paulo
354510,Setembro/2020,253.0,2,5,-3,-1.17,Salmourão,-21.6267,-50.8614,3545100,9,Presidente Prudente
354515,Setembro/2020,1368.0,49,45,4,0.29,Saltinho,-22.8442,-47.6754,3545159,5,Campinas
354520,Setembro/2020,30991.0,996,802,194,0.63,Salto,-23.1996,-47.2931,3545209,16,Sorocaba
354530,Setembro/2020,5277.0,182,106,76,1.46,Salto de Pirapora,-23.6474,-47.5743,3545308,16,Sorocaba
354540,Setembro/2020,1456.0,31,24,7,0.48,Salto Grande,-22.8894,-49.9831,3545407,8,Marília
354550,Setembro/2020,1357.0,5,13,-8,-0.59,Sandovalina,-22.4551,-51.7648,3545506,9,Presidente Prudente
354560,Setembro/2020,4022.0,32,63,-31,-0.76,Santa Adélia,-21.2427,-48.8063,3545605,13,São José do Rio Preto
354570,Setembro/2020,2897.0,21,16,5,0.17,Santa Albertina,-20.0311,-50.7297,3545704,13,São José do Rio Preto
354580,Setembro/2020,45592.0,1626,1210,416,0.92,Santa Bárbara d'Oeste,-22.7553,-47.4143,3545803,5,Campinas
354600,Setembro/2020,2045.0,49,54,-5,-0.24,Santa Branca,-23.3933,-45.8875,3546009,14,São José dos Campos
354610,Setembro/2020,781.0,30,34,-4,-0.51,Santa Clara d'Oeste,-20.09,-50.9491,3546108,13,São José do Rio Preto
354620,Setembro/2020,1030.0,40,23,17,1.68,Santa Cruz da Conceição,-22.1405,-47.4512,3546207,5,Campinas
354625,Setembro/2020,428.0,3,4,-1,-0.23,Santa Cruz da Esperança,-21.2951,-47.4304,3546256,11,Ribeirão Preto
354630,Setembro/2020,6464.0,124,88,36,0.56,Santa Cruz das Palmeiras,-21.8235,-47.24800000000001,3546306,5,Campinas
354640,Setembro/2020,14754.0,642,372,270,1.86,Santa Cruz do Rio Pardo,-22.8988,-49.6354,3546405,8,Marília
354650,Setembro/2020,316.0,5,5,0,0.0,Santa Ernestina,-21.4618,-48.3953,3546504,1,São Carlos
354660,Setembro/2020,6688.0,307,227,80,1.21,Santa Fé do Sul,-20.2083,-50.932,3546603,13,São José do Rio Preto
354670,Setembro/2020,8747.0,337,198,139,1.61,Santa Gertrudes,-22.4572,-47.5272,3546702,5,Campinas
354680,Setembro/2020,9674.0,184,165,19,0.2,Santa Isabel,-23.3172,-46.2237,3546801,15,São Paulo
354690,Setembro/2020,629.0,10,10,0,0.0,Santa Lúcia,-21.685,-48.0885,3546900,1,São Carlos
354700,Setembro/2020,1202.0,34,39,-5,-0.41,Santa Maria da Serra,-22.5661,-48.1593,3547007,5,Campinas
354710,Setembro/2020,237.0,0,6,-6,-2.47,Santa Mercedes,-21.3495,-51.7564,3547106,9,Presidente Prudente
354720,Setembro/2020,73.0,0,1,-1,-1.35,Santana da Ponte Pensa,-20.2523,-50.8014,3547205,13,São José do Rio Preto
354730,Setembro/2020,46410.0,1869,1455,414,0.9,Santana de Parnaíba,-23.4439,-46.9178,3547304,15,São Paulo
354740,Setembro/2020,120.0,1,4,-3,-2.44,Santa Rita d'Oeste,-20.1414,-50.8358,3547403,13,São José do Rio Preto
354750,Setembro/2020,6068.0,77,126,-49,-0.8,Santa Rita do Passa Quatro,-21.7083,-47.478,3547502,1,São Carlos
354760,Setembro/2020,4290.0,106,101,5,0.12,Santa Rosa de Viterbo,-21.4776,-47.3622,3547601,11,Ribeirão Preto
354765,Setembro/2020,120.0,0,0,0,0.0,Santa Salete,-20.2429,-50.6887,3547650,13,São José do Rio Preto
354770,Setembro/2020,2841.0,84,44,40,1.43,Santo Anastácio,-21.9747,-51.6527,3547700,9,Presidente Prudente
354780,Setembro/2020,195012.0,7046,5645,1401,0.72,Santo André,-23.6737,-46.5432,3547809,15,São Paulo
354790,Setembro/2020,766.0,15,27,-12,-1.54,Santo Antônio da Alegria,-21.0864,-47.1464,3547908,11,Ribeirão Preto
354800,Setembro/2020,6325.0,223,193,30,0.48,Santo Antônio de Posse,-22.6029,-46.9192,3548005,5,Campinas
354805,Setembro/2020,977.0,25,30,-5,-0.51,Santo Antônio do Aracanguá,-20.9331,-50.49800000000001,3548054,2,Araçatuba
354810,Setembro/2020,980.0,20,14,6,0.62,Santo Antônio do Jardim,-22.1121,-46.6845,3548104,5,Campinas
354820,Setembro/2020,1139.0,24,22,2,0.18,Santo Antônio do Pinhal,-22.827,-45.663,3548203,14,São José dos Campos
354830,Setembro/2020,88.0,2,1,1,1.15,Santo Expedito,-21.8467,-51.3929,3548302,9,Presidente Prudente
354840,Setembro/2020,318.0,10,4,6,1.92,Santópolis do Aguapeí,-21.6376,-50.5044,3548401,2,Araçatuba
354850,Setembro/2020,160139.0,3407,3313,94,0.06,Santos,-23.9535,-46.335,3548500,12,Santos
354860,Setembro/2020,1469.0,21,37,-16,-1.08,São Bento do Sapucaí,-22.6837,-45.7287,3548609,14,São José dos Campos
354870,Setembro/2020,238039.0,8063,7117,946,0.4,São Bernardo do Campo,-23.6914,-46.5646,3548708,15,São Paulo
354880,Setembro/2020,108287.0,4601,3171,1430,1.34,São Caetano do Sul,-23.6229,-46.5548,3548807,15,São Paulo
354890,Setembro/2020,72617.0,2552,1988,564,0.78,São Carlos,-22.0174,-47.886,3548906,1,São Carlos
354900,Setembro/2020,64.0,0,0,0,0.0,São Francisco,-20.3623,-50.6952,3549003,13,São José do Rio Preto
354910,Setembro/2020,21547.0,865,591,274,1.29,São João da Boa Vista,-21.9707,-46.7944,3549102,5,Campinas
354920,Setembro/2020,88.0,1,0,1,1.15,São João das Duas Pontes,-20.3879,-50.3792,3549201,13,São José do Rio Preto
354925,Setembro/2020,104.0,0,48,-48,-31.58,São João de Iracema,-20.5111,-50.3561,3549250,2,Araçatuba
354930,Setembro/2020,90.0,0,1,-1,-1.1,São João do Pau d'Alho,-21.2662,-51.6672,3549300,9,Presidente Prudente
354940,Setembro/2020,12997.0,282,245,37,0.29,São Joaquim da Barra,-20.5812,-47.8593,3549409,6,Franca
354950,Setembro/2020,750.0,10,5,5,0.67,São José da Bela Vista,-20.5935,-47.6424,3549508,6,Franca
354960,Setembro/2020,509.0,2,0,2,0.39,São José do Barreiro,-22.6414,-44.5774,3549607,14,São José dos Campos
354970,Setembro/2020,12959.0,343,261,82,0.64,São José do Rio Pardo,-21.5953,-46.8873,3549706,5,Campinas
354980,Setembro/2020,132457.0,4992,4300,692,0.53,São José do Rio Preto,-20.8113,-49.3758,3549805,13,São José do Rio Preto
354990,Setembro/2020,170880.0,5852,6442,-590,-0.34,São José dos Campos,-23.1896,-45.8841,3549904,14,São José dos Campos
354995,Setembro/2020,7561.0,252,247,5,0.07,São Lourenço da Serra,-23.8491,-46.9432,3549953,15,São Paulo
355000,Setembro/2020,1717.0,29,37,-8,-0.46,São Luiz do Paraitinga,-23.222,-45.3109,3550001,14,São José dos Campos
355010,Setembro/2020,7278.0,163,132,31,0.43,São Manuel,-22.7321,-48.5723,3550100,16,Sorocaba
355020,Setembro/2020,3679.0,122,75,47,1.29,São Miguel Arcanjo,-23.8782,-47.9935,3550209,16,Sorocaba
355030,Setembro/2020,4196889.0,178119,161228,16891,0.4,São Paulo,-23.5329,-46.6395,3550308,15,São Paulo
355040,Setembro/2020,6548.0,190,181,9,0.14,São Pedro,-22.5483,-47.9096,3550407,5,Campinas
355050,Setembro/2020,1007.0,20,27,-7,-0.69,São Pedro do Turvo,-22.7453,-49.7428,3550506,8,Marília
355060,Setembro/2020,18360.0,842,578,264,1.46,São Roque,-23.5226,-47.1357,3550605,16,Sorocaba
355070,Setembro/2020,15238.0,713,529,184,1.22,São Sebastião,-23.7951,-45.4143,3550704,14,São José dos Campos
355080,Setembro/2020,2197.0,36,35,1,0.05,São Sebastião da Grama,-21.7041,-46.8208,3550803,5,Campinas
355090,Setembro/2020,3187.0,160,77,83,2.67,São Simão,-21.4732,-47.5518,3550902,11,Ribeirão Preto
355100,Setembro/2020,29249.0,799,696,103,0.35,São Vicente,-23.9574,-46.3883,3551009,12,Santos
355110,Setembro/2020,1713.0,92,47,45,2.7,Sarapuí,-23.6397,-47.8249,3551108,16,Sorocaba
355120,Setembro/2020,375.0,11,12,-1,-0.27,Sarutaiá,-23.2721,-49.4763,3551207,7,Itapeva
355130,Setembro/2020,2237.0,24,23,1,0.04,Sebastianópolis do Sul,-20.6523,-49.925,3551306,13,São José do Rio Preto
355140,Setembro/2020,850.0,15,14,1,0.12,Serra Azul,-21.3074,-47.5602,3551405,11,Ribeirão Preto
355150,Setembro/2020,6465.0,183,175,8,0.12,Serrana,-21.2043,-47.5952,3551504,11,Ribeirão Preto
355160,Setembro/2020,5888.0,128,123,5,0.08,Serra Negra,-22.6139,-46.7033,3551603,5,Campinas
355170,Setembro/2020,39071.0,1501,1078,423,1.09,Sertãozinho,-21.1316,-47.9875,3551702,11,Ribeirão Preto
355180,Setembro/2020,1869.0,18,14,4,0.21,Sete Barras,-24.382,-47.9279,3551801,10,Registro
355190,Setembro/2020,1940.0,66,53,13,0.67,Severínia,-20.8108,-48.8054,3551900,3,Barretos
355200,Setembro/2020,714.0,2,7,-5,-0.7,Silveiras,-22.6638,-44.8522,3552007,14,São José dos Campos
355210,Setembro/2020,7570.0,257,207,50,0.66,Socorro,-22.5903,-46.5251,3552106,5,Campinas
355220,Setembro/2020,184666.0,7554,5735,1819,0.99,Sorocaba,-23.4969,-47.4451,3552205,16,Sorocaba
355230,Setembro/2020,1210.0,77,95,-18,-1.47,Sud Mennucci,-20.6872,-50.9238,3552304,2,Araçatuba
355240,Setembro/2020,53015.0,1941,1536,405,0.77,Sumaré,-22.8204,-47.2728,3552403,5,Campinas
355250,Setembro/2020,60589.0,2160,1771,389,0.65,Suzano,-23.5448,-46.3112,3552502,15,São Paulo
355255,Setembro/2020,1615.0,15,15,0,0.0,Suzanápolis,-20.4981,-51.0268,3552551,2,Araçatuba
355260,Setembro/2020,1550.0,29,62,-33,-2.08,Tabapuã,-20.9602,-49.0307,3552601,13,São José do Rio Preto
355270,Setembro/2020,2996.0,75,100,-25,-0.83,Tabatinga,-21.7239,-48.6896,3552700,1,São Carlos
355280,Setembro/2020,57468.0,2423,2180,243,0.42,Taboão da Serra,-23.6019,-46.7526,3552809,15,São Paulo
355290,Setembro/2020,355.0,7,16,-9,-2.47,Taciba,-22.3866,-51.2882,3552908,9,Presidente Prudente
355300,Setembro/2020,3756.0,219,122,97,2.65,Taguaí,-23.4452,-49.4024,3553005,7,Itapeva
355310,Setembro/2020,434.0,9,10,-1,-0.23,Taiaçu,-21.1431,-48.5112,3553104,3,Barretos
355320,Setembro/2020,716.0,6,18,-12,-1.65,Taiúva,-21.1223,-48.4528,3553203,3,Barretos
355330,Setembro/2020,4837.0,207,133,74,1.55,Tambaú,-21.7029,-47.2703,3553302,5,Campinas
355340,Setembro/2020,5026.0,149,116,33,0.66,Tanabi,-20.6228,-49.6563,3553401,13,São José do Rio Preto
355350,Setembro/2020,788.0,7,23,-16,-1.99,Tapiraí,-23.9612,-47.5062,3553500,16,Sorocaba
355360,Setembro/2020,2523.0,20,41,-21,-0.83,Tapiratiba,-21.4713,-46.7448,3553609,5,Campinas
355365,Setembro/2020,405.0,1,3,-2,-0.49,Taquaral,-21.0737,-48.4126,3553658,11,Ribeirão Preto
355370,Setembro/2020,9291.0,219,206,13,0.14,Taquaritinga,-21.4049,-48.5103,3553708,1,São Carlos
355380,Setembro/2020,4276.0,125,120,5,0.12,Taquarituba,-23.5307,-49.24100000000001,3553807,7,Itapeva
355385,Setembro/2020,1314.0,39,26,13,1.0,Taquarivaí,-23.9211,-48.6948,3553856,7,Itapeva
355390,Setembro/2020,1295.0,18,26,-8,-0.61,Tarabai,-22.3016,-51.5621,3553906,9,Presidente Prudente
355395,Setembro/2020,4829.0,182,153,29,0.6,Tarumã,-22.7429,-50.5786,3553955,8,Marília
355400,Setembro/2020,26166.0,1008,656,352,1.36,Tatuí,-23.3487,-47.8461,3554003,16,Sorocaba
355410,Setembro/2020,72527.0,2292,1815,477,0.66,Taubaté,-23.0104,-45.5593,3554102,14,São José dos Campos
355420,Setembro/2020,823.0,45,26,19,2.36,Tejupá,-23.3425,-49.3722,3554201,7,Itapeva
355430,Setembro/2020,2532.0,57,37,20,0.8,Teodoro Sampaio,-22.5299,-52.1682,3554300,9,Presidente Prudente
355440,Setembro/2020,1040.0,42,28,14,1.36,Terra Roxa,-20.787,-48.3314,3554409,3,Barretos
355450,Setembro/2020,13899.0,435,327,108,0.78,Tietê,-23.1101,-47.7164,3554508,16,Sorocaba
355460,Setembro/2020,270.0,18,9,9,3.45,Timburi,-23.2057,-49.6096,3554607,8,Marília
355465,Setembro/2020,242.0,2,2,0,0.0,Torre de Pedra,-23.2462,-48.1955,3554656,16,Sorocaba
355470,Setembro/2020,2097.0,52,47,5,0.24,Torrinha,-22.4237,-48.1731,3554706,5,Campinas
355475,Setembro/2020,441.0,15,3,12,2.8,Trabiju,-22.0388,-48.3342,3554755,1,São Carlos
355480,Setembro/2020,4760.0,227,97,130,2.81,Tremembé,-22.9571,-45.5475,3554805,14,São José dos Campos
